from	to	value
​mad woman	Paper Rings	drive
​mad woman	Style	drive
​mad woman	The Best Day	drive
​mad woman	Treacherous	drive
​mad woman	Wildest Dreams	drive
Paper Rings	Style	drive
Paper Rings	The Best Day	drive
Paper Rings	Treacherous	drive
Paper Rings	Wildest Dreams	drive
Style	The Best Day	drive
Style	Treacherous	drive
Style	Wildest Dreams	drive
The Best Day	Treacherous	drive
The Best Day	Wildest Dreams	drive
Treacherous	Wildest Dreams	drive
Fearless	London Boy	driving
Fearless	Red	driving
Fearless	You Belong with Me	driving
London Boy	Red	driving
London Boy	You Belong with Me	driving
Red	You Belong with Me	driving
Clean	I Knew You Were Trouble.	drowning
Death by a Thousand Cuts	Don't Blame Me	drug
Death by a Thousand Cuts	​illicit affairs	drug
Don't Blame Me	​illicit affairs	drug
Blank Space	Cornelia Street	drunk
Blank Space	Cruel Summer	drunk
Blank Space	Death by a Thousand Cuts	drunk
Blank Space	Dress	drunk
Blank Space	Gorgeous	drunk
Blank Space	​mirrorball	drunk
Blank Space	​my tears ricochet	drunk
Cornelia Street	Cruel Summer	drunk
Cornelia Street	Death by a Thousand Cuts	drunk
Cornelia Street	Dress	drunk
Cornelia Street	Gorgeous	drunk
Cornelia Street	​mirrorball	drunk
Cornelia Street	​my tears ricochet	drunk
Cruel Summer	Death by a Thousand Cuts	drunk
Cruel Summer	Dress	drunk
Cruel Summer	Gorgeous	drunk
Cruel Summer	​mirrorball	drunk
Cruel Summer	​my tears ricochet	drunk
Death by a Thousand Cuts	Dress	drunk
Death by a Thousand Cuts	Gorgeous	drunk
Death by a Thousand Cuts	​mirrorball	drunk
Death by a Thousand Cuts	​my tears ricochet	drunk
Dress	Gorgeous	drunk
Dress	​mirrorball	drunk
Dress	​my tears ricochet	drunk
Gorgeous	​mirrorball	drunk
Gorgeous	​my tears ricochet	drunk
​mirrorball	​my tears ricochet	drunk
Clean	Everything Has Changed (Ft. Ed Sheeran)	dust
Clean	Holy Ground	dust
Everything Has Changed (Ft. Ed Sheeran)	Holy Ground	dust
Blank Space	Getaway Car	dyin
Cruel Summer	King of My Heart	dying
Cruel Summer	​my tears ricochet	dying
King of My Heart	​my tears ricochet	dying
Delicate	​peace	east
All You Had to Do Was Stay	Breathe (Ft. Colbie Caillat)	easy
All You Had to Do Was Stay	Red	easy
All You Had to Do Was Stay	The Archer	easy
All You Had to Do Was Stay	You Belong with Me	easy
Breathe (Ft. Colbie Caillat)	Red	easy
Breathe (Ft. Colbie Caillat)	The Archer	easy
Breathe (Ft. Colbie Caillat)	You Belong with Me	easy
Red	The Archer	easy
Red	You Belong with Me	easy
The Archer	You Belong with Me	easy
Delicate	Don't Blame Me	echoes
Delicate	Red	echoes
Don't Blame Me	Red	echoes
Bad Blood	Cruel Summer	em
Bad Blood	End Game (Ft. Ed Sheeran & Future)	em
Bad Blood	Everything Has Changed (Ft. Ed Sheeran)	em
Bad Blood	I Did Something Bad	em
Bad Blood	Lover	em
Bad Blood	Starlight	em
Cruel Summer	End Game (Ft. Ed Sheeran & Future)	em
Cruel Summer	Everything Has Changed (Ft. Ed Sheeran)	em
Cruel Summer	I Did Something Bad	em
Cruel Summer	Lover	em
Cruel Summer	Starlight	em
End Game (Ft. Ed Sheeran & Future)	Everything Has Changed (Ft. Ed Sheeran)	em
End Game (Ft. Ed Sheeran & Future)	I Did Something Bad	em
End Game (Ft. Ed Sheeran & Future)	Lover	em
End Game (Ft. Ed Sheeran & Future)	Starlight	em
Everything Has Changed (Ft. Ed Sheeran)	I Did Something Bad	em
Everything Has Changed (Ft. Ed Sheeran)	Lover	em
Everything Has Changed (Ft. Ed Sheeran)	Starlight	em
I Did Something Bad	Lover	em
I Did Something Bad	Starlight	em
Lover	Starlight	em
King of My Heart	White Horse	endings
End Game (Ft. Ed Sheeran & Future)	The Archer	enemies
Getaway Car	Love Story	escape
...Ready for It?	22	exes
...Ready for It?	Paper Rings	exes
22	Paper Rings	exes
Begin Again	Stay Stay Stay	expecting
Forever & Always	Style	eye
Forever & Always	The Last Time (Ft. Gary Lightbody)	eye
Forever & Always	The Moment I Knew	eye
Forever & Always	Treacherous	eye
Style	The Last Time (Ft. Gary Lightbody)	eye
Style	The Moment I Knew	eye
Style	Treacherous	eye
The Last Time (Ft. Gary Lightbody)	The Moment I Knew	eye
The Last Time (Ft. Gary Lightbody)	Treacherous	eye
The Moment I Knew	Treacherous	eye
Call It What You Want	Change	eyes
Call It What You Want	Cruel Summer	eyes
Call It What You Want	Delicate	eyes
Call It What You Want	End Game (Ft. Ed Sheeran & Future)	eyes
Call It What You Want	Everything Has Changed (Ft. Ed Sheeran)	eyes
Call It What You Want	​exile (Ft. Bon Iver)	eyes
Call It What You Want	Fearless	eyes
Call It What You Want	Forever & Always	eyes
Call It What You Want	Gorgeous	eyes
Call It What You Want	I Know Places	eyes
Call It What You Want	I Think He Knows	eyes
Call It What You Want	​illicit affairs	eyes
Call It What You Want	London Boy	eyes
Call It What You Want	Love Story	eyes
Call It What You Want	So It Goes...	eyes
Call It What You Want	State of Grace	eyes
Call It What You Want	Style	eyes
Call It What You Want	The Best Day	eyes
Call It What You Want	The Last Time (Ft. Gary Lightbody)	eyes
Call It What You Want	White Horse	eyes
Change	Cruel Summer	eyes
Change	Delicate	eyes
Change	End Game (Ft. Ed Sheeran & Future)	eyes
Change	Everything Has Changed (Ft. Ed Sheeran)	eyes
Change	​exile (Ft. Bon Iver)	eyes
Change	Fearless	eyes
Change	Forever & Always	eyes
Change	Gorgeous	eyes
Change	I Know Places	eyes
Change	I Think He Knows	eyes
Change	​illicit affairs	eyes
Change	London Boy	eyes
Change	Love Story	eyes
Change	So It Goes...	eyes
Change	State of Grace	eyes
Change	Style	eyes
Change	The Best Day	eyes
Change	The Last Time (Ft. Gary Lightbody)	eyes
Change	White Horse	eyes
Cruel Summer	Delicate	eyes
Cruel Summer	End Game (Ft. Ed Sheeran & Future)	eyes
Cruel Summer	Everything Has Changed (Ft. Ed Sheeran)	eyes
Cruel Summer	​exile (Ft. Bon Iver)	eyes
Cruel Summer	Fearless	eyes
Cruel Summer	Forever & Always	eyes
Cruel Summer	Gorgeous	eyes
Cruel Summer	I Know Places	eyes
Cruel Summer	I Think He Knows	eyes
Cruel Summer	​illicit affairs	eyes
Cruel Summer	London Boy	eyes
Cruel Summer	Love Story	eyes
Cruel Summer	So It Goes...	eyes
Cruel Summer	State of Grace	eyes
Cruel Summer	Style	eyes
Cruel Summer	The Best Day	eyes
Cruel Summer	The Last Time (Ft. Gary Lightbody)	eyes
Cruel Summer	White Horse	eyes
Delicate	End Game (Ft. Ed Sheeran & Future)	eyes
Delicate	Everything Has Changed (Ft. Ed Sheeran)	eyes
Delicate	​exile (Ft. Bon Iver)	eyes
Delicate	Fearless	eyes
Delicate	Forever & Always	eyes
Delicate	Gorgeous	eyes
Delicate	I Know Places	eyes
Delicate	I Think He Knows	eyes
Delicate	​illicit affairs	eyes
Delicate	London Boy	eyes
Delicate	Love Story	eyes
Delicate	So It Goes...	eyes
Delicate	State of Grace	eyes
Delicate	Style	eyes
Delicate	The Best Day	eyes
Delicate	The Last Time (Ft. Gary Lightbody)	eyes
Delicate	White Horse	eyes
End Game (Ft. Ed Sheeran & Future)	Everything Has Changed (Ft. Ed Sheeran)	eyes
End Game (Ft. Ed Sheeran & Future)	​exile (Ft. Bon Iver)	eyes
End Game (Ft. Ed Sheeran & Future)	Fearless	eyes
End Game (Ft. Ed Sheeran & Future)	Forever & Always	eyes
End Game (Ft. Ed Sheeran & Future)	Gorgeous	eyes
End Game (Ft. Ed Sheeran & Future)	I Know Places	eyes
End Game (Ft. Ed Sheeran & Future)	I Think He Knows	eyes
End Game (Ft. Ed Sheeran & Future)	​illicit affairs	eyes
End Game (Ft. Ed Sheeran & Future)	London Boy	eyes
End Game (Ft. Ed Sheeran & Future)	Love Story	eyes
End Game (Ft. Ed Sheeran & Future)	So It Goes...	eyes
End Game (Ft. Ed Sheeran & Future)	State of Grace	eyes
End Game (Ft. Ed Sheeran & Future)	Style	eyes
End Game (Ft. Ed Sheeran & Future)	The Best Day	eyes
End Game (Ft. Ed Sheeran & Future)	The Last Time (Ft. Gary Lightbody)	eyes
End Game (Ft. Ed Sheeran & Future)	White Horse	eyes
Everything Has Changed (Ft. Ed Sheeran)	​exile (Ft. Bon Iver)	eyes
Everything Has Changed (Ft. Ed Sheeran)	Fearless	eyes
Everything Has Changed (Ft. Ed Sheeran)	Forever & Always	eyes
Everything Has Changed (Ft. Ed Sheeran)	Gorgeous	eyes
Everything Has Changed (Ft. Ed Sheeran)	I Know Places	eyes
Everything Has Changed (Ft. Ed Sheeran)	I Think He Knows	eyes
Everything Has Changed (Ft. Ed Sheeran)	​illicit affairs	eyes
Everything Has Changed (Ft. Ed Sheeran)	London Boy	eyes
Everything Has Changed (Ft. Ed Sheeran)	Love Story	eyes
Everything Has Changed (Ft. Ed Sheeran)	So It Goes...	eyes
Everything Has Changed (Ft. Ed Sheeran)	State of Grace	eyes
Everything Has Changed (Ft. Ed Sheeran)	Style	eyes
Everything Has Changed (Ft. Ed Sheeran)	The Best Day	eyes
Everything Has Changed (Ft. Ed Sheeran)	The Last Time (Ft. Gary Lightbody)	eyes
Everything Has Changed (Ft. Ed Sheeran)	White Horse	eyes
​exile (Ft. Bon Iver)	Fearless	eyes
​exile (Ft. Bon Iver)	Forever & Always	eyes
​exile (Ft. Bon Iver)	Gorgeous	eyes
​exile (Ft. Bon Iver)	I Know Places	eyes
​exile (Ft. Bon Iver)	I Think He Knows	eyes
​exile (Ft. Bon Iver)	​illicit affairs	eyes
​exile (Ft. Bon Iver)	London Boy	eyes
​exile (Ft. Bon Iver)	Love Story	eyes
​exile (Ft. Bon Iver)	So It Goes...	eyes
​exile (Ft. Bon Iver)	State of Grace	eyes
​exile (Ft. Bon Iver)	Style	eyes
​exile (Ft. Bon Iver)	The Best Day	eyes
​exile (Ft. Bon Iver)	The Last Time (Ft. Gary Lightbody)	eyes
​exile (Ft. Bon Iver)	White Horse	eyes
Fearless	Forever & Always	eyes
Fearless	Gorgeous	eyes
Fearless	I Know Places	eyes
Fearless	I Think He Knows	eyes
Fearless	​illicit affairs	eyes
Fearless	London Boy	eyes
Fearless	Love Story	eyes
Fearless	So It Goes...	eyes
Fearless	State of Grace	eyes
Fearless	Style	eyes
Fearless	The Best Day	eyes
Fearless	The Last Time (Ft. Gary Lightbody)	eyes
Fearless	White Horse	eyes
Forever & Always	Gorgeous	eyes
Forever & Always	I Know Places	eyes
Forever & Always	I Think He Knows	eyes
Forever & Always	​illicit affairs	eyes
Forever & Always	London Boy	eyes
Forever & Always	Love Story	eyes
Forever & Always	So It Goes...	eyes
Forever & Always	State of Grace	eyes
Forever & Always	Style	eyes
Forever & Always	The Best Day	eyes
Forever & Always	The Last Time (Ft. Gary Lightbody)	eyes
Forever & Always	White Horse	eyes
Gorgeous	I Know Places	eyes
Gorgeous	I Think He Knows	eyes
Gorgeous	​illicit affairs	eyes
Gorgeous	London Boy	eyes
Gorgeous	Love Story	eyes
Gorgeous	So It Goes...	eyes
Gorgeous	State of Grace	eyes
Gorgeous	Style	eyes
Gorgeous	The Best Day	eyes
Gorgeous	The Last Time (Ft. Gary Lightbody)	eyes
Gorgeous	White Horse	eyes
I Know Places	I Think He Knows	eyes
I Know Places	​illicit affairs	eyes
I Know Places	London Boy	eyes
I Know Places	Love Story	eyes
I Know Places	So It Goes...	eyes
I Know Places	State of Grace	eyes
I Know Places	Style	eyes
I Know Places	The Best Day	eyes
I Know Places	The Last Time (Ft. Gary Lightbody)	eyes
I Know Places	White Horse	eyes
I Think He Knows	​illicit affairs	eyes
I Think He Knows	London Boy	eyes
I Think He Knows	Love Story	eyes
I Think He Knows	So It Goes...	eyes
I Think He Knows	State of Grace	eyes
I Think He Knows	Style	eyes
I Think He Knows	The Best Day	eyes
I Think He Knows	The Last Time (Ft. Gary Lightbody)	eyes
I Think He Knows	White Horse	eyes
​illicit affairs	London Boy	eyes
​illicit affairs	Love Story	eyes
​illicit affairs	So It Goes...	eyes
​illicit affairs	State of Grace	eyes
​illicit affairs	Style	eyes
​illicit affairs	The Best Day	eyes
​illicit affairs	The Last Time (Ft. Gary Lightbody)	eyes
​illicit affairs	White Horse	eyes
London Boy	Love Story	eyes
London Boy	So It Goes...	eyes
London Boy	State of Grace	eyes
London Boy	Style	eyes
London Boy	The Best Day	eyes
London Boy	The Last Time (Ft. Gary Lightbody)	eyes
London Boy	White Horse	eyes
Love Story	So It Goes...	eyes
Love Story	State of Grace	eyes
Love Story	Style	eyes
Love Story	The Best Day	eyes
Love Story	The Last Time (Ft. Gary Lightbody)	eyes
Love Story	White Horse	eyes
So It Goes...	State of Grace	eyes
So It Goes...	Style	eyes
So It Goes...	The Best Day	eyes
So It Goes...	The Last Time (Ft. Gary Lightbody)	eyes
So It Goes...	White Horse	eyes
State of Grace	Style	eyes
State of Grace	The Best Day	eyes
State of Grace	The Last Time (Ft. Gary Lightbody)	eyes
State of Grace	White Horse	eyes
Style	The Best Day	eyes
Style	The Last Time (Ft. Gary Lightbody)	eyes
Style	White Horse	eyes
The Best Day	The Last Time (Ft. Gary Lightbody)	eyes
The Best Day	White Horse	eyes
The Last Time (Ft. Gary Lightbody)	White Horse	eyes
Call It What You Want	Style	fade
Call It What You Want	You're Not Sorry	fade
Style	You're Not Sorry	fade
London Boy	Miss Americana & The Heartbreak Prince	faded
Change	Come Back... Be Here	fair
False God	Love Story	faith
False God	Soon You'll Get Better (Ft. The Chicks)	faith
False God	Style	faith
Love Story	Soon You'll Get Better (Ft. The Chicks)	faith
Love Story	Style	faith
Soon You'll Get Better (Ft. The Chicks)	Style	faith
Miss Americana & The Heartbreak Prince	Shake It Off	fake
22	Breathe (Ft. Colbie Caillat)	fall
22	Change	fall
22	Come Back... Be Here	fall
22	Don't Blame Me	fall
22	​epiphany	fall
22	Fifteen	fall
22	Out of the Woods	fall
22	Red	fall
22	So It Goes...	fall
22	State of Grace	fall
22	The Best Day	fall
22	The Moment I Knew	fall
Breathe (Ft. Colbie Caillat)	Change	fall
Breathe (Ft. Colbie Caillat)	Come Back... Be Here	fall
Breathe (Ft. Colbie Caillat)	Don't Blame Me	fall
Breathe (Ft. Colbie Caillat)	​epiphany	fall
Breathe (Ft. Colbie Caillat)	Fifteen	fall
Breathe (Ft. Colbie Caillat)	Out of the Woods	fall
Breathe (Ft. Colbie Caillat)	Red	fall
Breathe (Ft. Colbie Caillat)	So It Goes...	fall
Breathe (Ft. Colbie Caillat)	State of Grace	fall
Breathe (Ft. Colbie Caillat)	The Best Day	fall
Breathe (Ft. Colbie Caillat)	The Moment I Knew	fall
Change	Come Back... Be Here	fall
Change	Don't Blame Me	fall
Change	​epiphany	fall
Change	Fifteen	fall
Change	Out of the Woods	fall
Change	Red	fall
Change	So It Goes...	fall
Change	State of Grace	fall
Change	The Best Day	fall
Change	The Moment I Knew	fall
Come Back... Be Here	Don't Blame Me	fall
Come Back... Be Here	​epiphany	fall
Come Back... Be Here	Fifteen	fall
Come Back... Be Here	Out of the Woods	fall
Come Back... Be Here	Red	fall
Come Back... Be Here	So It Goes...	fall
Come Back... Be Here	State of Grace	fall
Come Back... Be Here	The Best Day	fall
Come Back... Be Here	The Moment I Knew	fall
Don't Blame Me	​epiphany	fall
Don't Blame Me	Fifteen	fall
Don't Blame Me	Out of the Woods	fall
Don't Blame Me	Red	fall
Don't Blame Me	So It Goes...	fall
Don't Blame Me	State of Grace	fall
Don't Blame Me	The Best Day	fall
Don't Blame Me	The Moment I Knew	fall
​epiphany	Fifteen	fall
​epiphany	Out of the Woods	fall
​epiphany	Red	fall
​epiphany	So It Goes...	fall
​epiphany	State of Grace	fall
​epiphany	The Best Day	fall
​epiphany	The Moment I Knew	fall
Fifteen	Out of the Woods	fall
Fifteen	Red	fall
Fifteen	So It Goes...	fall
Fifteen	State of Grace	fall
Fifteen	The Best Day	fall
Fifteen	The Moment I Knew	fall
Out of the Woods	Red	fall
Out of the Woods	So It Goes...	fall
Out of the Woods	State of Grace	fall
Out of the Woods	The Best Day	fall
Out of the Woods	The Moment I Knew	fall
Red	So It Goes...	fall
Red	State of Grace	fall
Red	The Best Day	fall
Red	The Moment I Knew	fall
So It Goes...	State of Grace	fall
So It Goes...	The Best Day	fall
So It Goes...	The Moment I Knew	fall
State of Grace	The Best Day	fall
State of Grace	The Moment I Knew	fall
The Best Day	The Moment I Knew	fall
All Too Well	Come Back... Be Here	falling
All Too Well	We Are Never Ever Getting Back Together	falling
Come Back... Be Here	We Are Never Ever Getting Back Together	falling
Begin Again	​peace	family
Begin Again	​the 1	family
​peace	​the 1	family
King of My Heart	London Boy	fancy
State of Grace	The Last Time (Ft. Gary Lightbody)	fast
State of Grace	The Man	fast
The Last Time (Ft. Gary Lightbody)	The Man	fast
Change	Come Back... Be Here	faster
Change	Holy Ground	faster
Change	Red	faster
Come Back... Be Here	Holy Ground	faster
Come Back... Be Here	Red	faster
Holy Ground	Red	faster
Cruel Summer	State of Grace	fate
​cardigan	The Best Day	father
​cardigan	The Way I Loved You	father
The Best Day	The Way I Loved You	father
Afterglow	​the last great american dynasty	fault
​betty	​cardigan	favorite
​betty	False God	favorite
​betty	​invisible string	favorite
​betty	Red	favorite
​betty	You Belong with Me	favorite
​cardigan	False God	favorite
​cardigan	​invisible string	favorite
​cardigan	Red	favorite
​cardigan	You Belong with Me	favorite
False God	​invisible string	favorite
False God	Red	favorite
False God	You Belong with Me	favorite
​invisible string	Red	favorite
​invisible string	You Belong with Me	favorite
Red	You Belong with Me	favorite
Fearless	The Man	fearless
Dancing with Our Hands Tied	Death by a Thousand Cuts	fears
Dancing with Our Hands Tied	​my tears ricochet	fears
Dancing with Our Hands Tied	Stay Stay Stay	fears
Dancing with Our Hands Tied	​this is me trying	fears
Death by a Thousand Cuts	​my tears ricochet	fears
Death by a Thousand Cuts	Stay Stay Stay	fears
Death by a Thousand Cuts	​this is me trying	fears
​my tears ricochet	Stay Stay Stay	fears
​my tears ricochet	​this is me trying	fears
Stay Stay Stay	​this is me trying	fears
