from	to	value
The Way (Spanglish Version) (Ft. Mac Miller)	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	digo
Best Mistake by Ariana Grande & Big Sean	My Everything	distance
34+35	​break up with your girlfriend, i'm bored	doin
34+35	Focus	doin
34+35	​the light is coming (Ft. Nicki Minaj)	doin
​break up with your girlfriend, i'm bored	Focus	doin
​break up with your girlfriend, i'm bored	​the light is coming (Ft. Nicki Minaj)	doin
Focus	​the light is coming (Ft. Nicki Minaj)	doin
34+35	Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	door
34+35	Greedy	door
34+35	Leave Me Lonely (Ft. Macy Gray)	door
34+35	​love language	door
34+35	​obvious	door
34+35	​west side	door
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Greedy	door
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	Leave Me Lonely (Ft. Macy Gray)	door
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​love language	door
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​obvious	door
Bang Bang by Jessie J, Ariana Grande & Nicki Minaj	​west side	door
Greedy	Leave Me Lonely (Ft. Macy Gray)	door
Greedy	​love language	door
Greedy	​obvious	door
Greedy	​west side	door
Leave Me Lonely (Ft. Macy Gray)	​love language	door
Leave Me Lonely (Ft. Macy Gray)	​obvious	door
Leave Me Lonely (Ft. Macy Gray)	​west side	door
​love language	​obvious	door
​love language	​west side	door
​obvious	​west side	door
Lovin' It	Problem (Ft. Iggy Azalea)	doubt
​thank u, next	You'll Never Know	drama
34+35	Best Mistake by Ariana Grande & Big Sean	dream
34+35	​make up	dream
34+35	​R.E.M.	dream
Best Mistake by Ariana Grande & Big Sean	​make up	dream
Best Mistake by Ariana Grande & Big Sean	​R.E.M.	dream
​make up	​R.E.M.	dream
​blazed (Ft. Pharrell Williams)	​goodnight n go	dreamin
​ghostin	Only 1	dreaming
Break Free (Ft. Zedd)	​R.E.M.	dreams
Break Free (Ft. Zedd)	​the light is coming (Ft. Nicki Minaj)	dreams
​R.E.M.	​the light is coming (Ft. Nicki Minaj)	dreams
34+35	​better off	drink
Better Left Unsaid	​goodnight n go	drinks
Bad Decisions	Be My Baby (Ft. Cashmere Cat)	drive
Bad Decisions	Everyday (Ft. Future)	drive
Bad Decisions	Honeymoon Avenue	drive
Bad Decisions	Right There (Ft. Big Sean)	drive
Bad Decisions	​the light is coming (Ft. Nicki Minaj)	drive
Bad Decisions	Why Try	drive
Be My Baby (Ft. Cashmere Cat)	Everyday (Ft. Future)	drive
Be My Baby (Ft. Cashmere Cat)	Honeymoon Avenue	drive
Be My Baby (Ft. Cashmere Cat)	Right There (Ft. Big Sean)	drive
Be My Baby (Ft. Cashmere Cat)	​the light is coming (Ft. Nicki Minaj)	drive
Be My Baby (Ft. Cashmere Cat)	Why Try	drive
Everyday (Ft. Future)	Honeymoon Avenue	drive
Everyday (Ft. Future)	Right There (Ft. Big Sean)	drive
Everyday (Ft. Future)	​the light is coming (Ft. Nicki Minaj)	drive
Everyday (Ft. Future)	Why Try	drive
Honeymoon Avenue	Right There (Ft. Big Sean)	drive
Honeymoon Avenue	​the light is coming (Ft. Nicki Minaj)	drive
Honeymoon Avenue	Why Try	drive
Right There (Ft. Big Sean)	​the light is coming (Ft. Nicki Minaj)	drive
Right There (Ft. Big Sean)	Why Try	drive
​the light is coming (Ft. Nicki Minaj)	Why Try	drive
Honeymoon Avenue	Intro	dum
​just like magic	Problem (Ft. Iggy Azalea)	dumb
​just like magic	​shut up	dumb
Problem (Ft. Iggy Azalea)	​shut up	dumb
​blazed (Ft. Pharrell Williams)	​get well soon	earth
Just a Little Bit of Your Heart	Problem (Ft. Iggy Azalea)	easy
Just a Little Bit of Your Heart	Right There (Ft. Big Sean)	easy
Just a Little Bit of Your Heart	Sometimes	easy
Problem (Ft. Iggy Azalea)	Right There (Ft. Big Sean)	easy
Problem (Ft. Iggy Azalea)	Sometimes	easy
Right There (Ft. Big Sean)	Sometimes	easy
​just like magic	​pov	ego
Best Mistake by Ariana Grande & Big Sean	​bloodline	eh
Best Mistake by Ariana Grande & Big Sean	Dangerous Woman	eh
Best Mistake by Ariana Grande & Big Sean	Lovin' It	eh
Best Mistake by Ariana Grande & Big Sean	​make up	eh
Best Mistake by Ariana Grande & Big Sean	Side To Side (Ft. Nicki Minaj)	eh
Best Mistake by Ariana Grande & Big Sean	​successful	eh
Best Mistake by Ariana Grande & Big Sean	Touch It	eh
​bloodline	Dangerous Woman	eh
​bloodline	Lovin' It	eh
​bloodline	​make up	eh
​bloodline	Side To Side (Ft. Nicki Minaj)	eh
​bloodline	​successful	eh
​bloodline	Touch It	eh
Dangerous Woman	Lovin' It	eh
Dangerous Woman	​make up	eh
Dangerous Woman	Side To Side (Ft. Nicki Minaj)	eh
Dangerous Woman	​successful	eh
Dangerous Woman	Touch It	eh
Lovin' It	​make up	eh
Lovin' It	Side To Side (Ft. Nicki Minaj)	eh
Lovin' It	​successful	eh
Lovin' It	Touch It	eh
​make up	Side To Side (Ft. Nicki Minaj)	eh
​make up	​successful	eh
​make up	Touch It	eh
Side To Side (Ft. Nicki Minaj)	​successful	eh
Side To Side (Ft. Nicki Minaj)	Touch It	eh
​successful	Touch It	eh
The Way (Spanglish Version) (Ft. Mac Miller)	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	el
7 rings	Bad Decisions	em
7 rings	​better off	em
7 rings	​goodnight n go	em
7 rings	​just like magic	em
7 rings	​​no tears left to cry	em
7 rings	Piano	em
7 rings	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	em
7 rings	​R.E.M.	em
7 rings	Side To Side (Ft. Nicki Minaj)	em
7 rings	​the light is coming (Ft. Nicki Minaj)	em
7 rings	​west side	em
Bad Decisions	​better off	em
Bad Decisions	​goodnight n go	em
Bad Decisions	​just like magic	em
Bad Decisions	​​no tears left to cry	em
Bad Decisions	Piano	em
Bad Decisions	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	em
Bad Decisions	​R.E.M.	em
Bad Decisions	Side To Side (Ft. Nicki Minaj)	em
Bad Decisions	​the light is coming (Ft. Nicki Minaj)	em
Bad Decisions	​west side	em
​better off	​goodnight n go	em
​better off	​just like magic	em
​better off	​​no tears left to cry	em
​better off	Piano	em
​better off	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	em
​better off	​R.E.M.	em
​better off	Side To Side (Ft. Nicki Minaj)	em
​better off	​the light is coming (Ft. Nicki Minaj)	em
​better off	​west side	em
​goodnight n go	​just like magic	em
​goodnight n go	​​no tears left to cry	em
​goodnight n go	Piano	em
​goodnight n go	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	em
​goodnight n go	​R.E.M.	em
​goodnight n go	Side To Side (Ft. Nicki Minaj)	em
​goodnight n go	​the light is coming (Ft. Nicki Minaj)	em
​goodnight n go	​west side	em
​just like magic	​​no tears left to cry	em
​just like magic	Piano	em
​just like magic	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	em
​just like magic	​R.E.M.	em
​just like magic	Side To Side (Ft. Nicki Minaj)	em
​just like magic	​the light is coming (Ft. Nicki Minaj)	em
​just like magic	​west side	em
​​no tears left to cry	Piano	em
​​no tears left to cry	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	em
​​no tears left to cry	​R.E.M.	em
​​no tears left to cry	Side To Side (Ft. Nicki Minaj)	em
​​no tears left to cry	​the light is coming (Ft. Nicki Minaj)	em
​​no tears left to cry	​west side	em
Piano	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	em
Piano	​R.E.M.	em
Piano	Side To Side (Ft. Nicki Minaj)	em
Piano	​the light is coming (Ft. Nicki Minaj)	em
Piano	​west side	em
Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	​R.E.M.	em
Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	Side To Side (Ft. Nicki Minaj)	em
Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	​the light is coming (Ft. Nicki Minaj)	em
Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	​west side	em
​R.E.M.	Side To Side (Ft. Nicki Minaj)	em
​R.E.M.	​the light is coming (Ft. Nicki Minaj)	em
​R.E.M.	​west side	em
Side To Side (Ft. Nicki Minaj)	​the light is coming (Ft. Nicki Minaj)	em
Side To Side (Ft. Nicki Minaj)	​west side	em
​the light is coming (Ft. Nicki Minaj)	​west side	em
Best Mistake by Ariana Grande & Big Sean	​needy	emotions
Best Mistake by Ariana Grande & Big Sean	Sometimes	emotions
Best Mistake by Ariana Grande & Big Sean	​west side	emotions
​needy	Sometimes	emotions
​needy	​west side	emotions
Sometimes	​west side	emotions
The Way (Spanglish Version) (Ft. Mac Miller)	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	enamórame
34+35	​​breathin	energy
34+35	​everytime	energy
34+35	​make up	energy
​​breathin	​everytime	energy
​​breathin	​make up	energy
​everytime	​make up	energy
The Way (Spanglish Version) (Ft. Mac Miller)	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	eres
The Way (Spanglish Version) (Ft. Mac Miller)	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	escucha
The Way (Spanglish Version) (Ft. Mac Miller)	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	estar
The Way (Spanglish Version) (Ft. Mac Miller)	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	estoy
​goodnight n go	​R.E.M.	excuse
The Way (Ft. Mac Miller)	The Way (Spanglish Version) (Ft. Mac Miller)	explore
Step on Up	Touch It	ey
Be My Baby (Ft. Cashmere Cat)	Daydreamin'	eyes
Be My Baby (Ft. Cashmere Cat)	​goodnight n go	eyes
Be My Baby (Ft. Cashmere Cat)	Hands on Me (Ft. A$AP Ferg)	eyes
Be My Baby (Ft. Cashmere Cat)	Moonlight	eyes
Be My Baby (Ft. Cashmere Cat)	Only 1	eyes
Be My Baby (Ft. Cashmere Cat)	​pov	eyes
Be My Baby (Ft. Cashmere Cat)	Right There (Ft. Big Sean)	eyes
Be My Baby (Ft. Cashmere Cat)	​successful	eyes
Be My Baby (Ft. Cashmere Cat)	Thinking Bout You	eyes
Daydreamin'	​goodnight n go	eyes
Daydreamin'	Hands on Me (Ft. A$AP Ferg)	eyes
Daydreamin'	Moonlight	eyes
Daydreamin'	Only 1	eyes
Daydreamin'	​pov	eyes
Daydreamin'	Right There (Ft. Big Sean)	eyes
Daydreamin'	​successful	eyes
Daydreamin'	Thinking Bout You	eyes
​goodnight n go	Hands on Me (Ft. A$AP Ferg)	eyes
​goodnight n go	Moonlight	eyes
​goodnight n go	Only 1	eyes
​goodnight n go	​pov	eyes
​goodnight n go	Right There (Ft. Big Sean)	eyes
​goodnight n go	​successful	eyes
​goodnight n go	Thinking Bout You	eyes
Hands on Me (Ft. A$AP Ferg)	Moonlight	eyes
Hands on Me (Ft. A$AP Ferg)	Only 1	eyes
Hands on Me (Ft. A$AP Ferg)	​pov	eyes
Hands on Me (Ft. A$AP Ferg)	Right There (Ft. Big Sean)	eyes
Hands on Me (Ft. A$AP Ferg)	​successful	eyes
Hands on Me (Ft. A$AP Ferg)	Thinking Bout You	eyes
Moonlight	Only 1	eyes
Moonlight	​pov	eyes
Moonlight	Right There (Ft. Big Sean)	eyes
Moonlight	​successful	eyes
Moonlight	Thinking Bout You	eyes
Only 1	​pov	eyes
Only 1	Right There (Ft. Big Sean)	eyes
Only 1	​successful	eyes
Only 1	Thinking Bout You	eyes
​pov	Right There (Ft. Big Sean)	eyes
​pov	​successful	eyes
​pov	Thinking Bout You	eyes
Right There (Ft. Big Sean)	​successful	eyes
Right There (Ft. Big Sean)	Thinking Bout You	eyes
​successful	Thinking Bout You	eyes
Break Free (Ft. Zedd)	​fake smile	fake
Best Mistake by Ariana Grande & Big Sean	​better off	fall
Best Mistake by Ariana Grande & Big Sean	Everyday (Ft. Future)	fall
Best Mistake by Ariana Grande & Big Sean	​everytime	fall
Best Mistake by Ariana Grande & Big Sean	Honeymoon Avenue	fall
Best Mistake by Ariana Grande & Big Sean	Into You	fall
Best Mistake by Ariana Grande & Big Sean	Lovin' It	fall
Best Mistake by Ariana Grande & Big Sean	Touch It	fall
​better off	Everyday (Ft. Future)	fall
​better off	​everytime	fall
​better off	Honeymoon Avenue	fall
​better off	Into You	fall
​better off	Lovin' It	fall
​better off	Touch It	fall
Everyday (Ft. Future)	​everytime	fall
Everyday (Ft. Future)	Honeymoon Avenue	fall
Everyday (Ft. Future)	Into You	fall
Everyday (Ft. Future)	Lovin' It	fall
Everyday (Ft. Future)	Touch It	fall
​everytime	Honeymoon Avenue	fall
​everytime	Into You	fall
​everytime	Lovin' It	fall
​everytime	Touch It	fall
Honeymoon Avenue	Into You	fall
Honeymoon Avenue	Lovin' It	fall
Honeymoon Avenue	Touch It	fall
Into You	Lovin' It	fall
Into You	Touch It	fall
Lovin' It	Touch It	fall
​​breathin	Lovin' It	fallin
​​breathin	Moonlight	fallin
​​breathin	​pov	fallin
Lovin' It	Moonlight	fallin
Lovin' It	​pov	fallin
Moonlight	​pov	fallin
​in my head	Lovin' It	falling
​in my head	​safety net (Ft. Ty Dolla $ign)	falling
Lovin' It	​safety net (Ft. Ty Dolla $ign)	falling
​safety net (Ft. Ty Dolla $ign)	​thank u, next	fast
One Last Time	You'll Never Know	fault
34+35	7 rings	favorite
34+35	Bad Decisions	favorite
34+35	​successful	favorite
34+35	​west side	favorite
7 rings	Bad Decisions	favorite
7 rings	​successful	favorite
7 rings	​west side	favorite
Bad Decisions	​successful	favorite
Bad Decisions	​west side	favorite
​successful	​west side	favorite
​get well soon	Sometimes	fear
​bad idea	Best Mistake by Ariana Grande & Big Sean	feel
​bad idea	​break up with your girlfriend, i'm bored	feel
​bad idea	Break Your Heart Right Back (Ft. Childish Gambino)	feel
​bad idea	​​breathin	feel
​bad idea	Dangerous Woman	feel
​bad idea	Daydreamin'	feel
​bad idea	Everyday (Ft. Future)	feel
​bad idea	​get well soon	feel
​bad idea	​God is a woman	feel
​bad idea	Honeymoon Avenue	feel
​bad idea	I Don't Care	feel
​bad idea	​imagine	feel
​bad idea	Just a Little Bit of Your Heart	feel
​bad idea	Love Me Harder by Ariana Grande & The Weeknd	feel
​bad idea	​obvious	feel
​bad idea	One Last Time	feel
​bad idea	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	feel
​bad idea	​pov	feel
​bad idea	Right There (Ft. Big Sean)	feel
​bad idea	​safety net (Ft. Ty Dolla $ign)	feel
​bad idea	Sometimes	feel
​bad idea	​successful	feel
​bad idea	The Way (Ft. Mac Miller)	feel
​bad idea	The Way (Spanglish Version) (Ft. Mac Miller)	feel
​bad idea	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	feel
​bad idea	Too Close	feel
​bad idea	Touch It	feel
​bad idea	​west side	feel
​bad idea	You'll Never Know	feel
Best Mistake by Ariana Grande & Big Sean	​break up with your girlfriend, i'm bored	feel
Best Mistake by Ariana Grande & Big Sean	Break Your Heart Right Back (Ft. Childish Gambino)	feel
Best Mistake by Ariana Grande & Big Sean	​​breathin	feel
Best Mistake by Ariana Grande & Big Sean	Dangerous Woman	feel
Best Mistake by Ariana Grande & Big Sean	Daydreamin'	feel
Best Mistake by Ariana Grande & Big Sean	Everyday (Ft. Future)	feel
Best Mistake by Ariana Grande & Big Sean	​get well soon	feel
Best Mistake by Ariana Grande & Big Sean	​God is a woman	feel
Best Mistake by Ariana Grande & Big Sean	Honeymoon Avenue	feel
Best Mistake by Ariana Grande & Big Sean	I Don't Care	feel
Best Mistake by Ariana Grande & Big Sean	​imagine	feel
Best Mistake by Ariana Grande & Big Sean	Just a Little Bit of Your Heart	feel
Best Mistake by Ariana Grande & Big Sean	Love Me Harder by Ariana Grande & The Weeknd	feel
Best Mistake by Ariana Grande & Big Sean	​obvious	feel
Best Mistake by Ariana Grande & Big Sean	One Last Time	feel
Best Mistake by Ariana Grande & Big Sean	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	feel
Best Mistake by Ariana Grande & Big Sean	​pov	feel
Best Mistake by Ariana Grande & Big Sean	Right There (Ft. Big Sean)	feel
Best Mistake by Ariana Grande & Big Sean	​safety net (Ft. Ty Dolla $ign)	feel
Best Mistake by Ariana Grande & Big Sean	Sometimes	feel
Best Mistake by Ariana Grande & Big Sean	​successful	feel
Best Mistake by Ariana Grande & Big Sean	The Way (Ft. Mac Miller)	feel
Best Mistake by Ariana Grande & Big Sean	The Way (Spanglish Version) (Ft. Mac Miller)	feel
Best Mistake by Ariana Grande & Big Sean	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	feel
Best Mistake by Ariana Grande & Big Sean	Too Close	feel
Best Mistake by Ariana Grande & Big Sean	Touch It	feel
Best Mistake by Ariana Grande & Big Sean	​west side	feel
Best Mistake by Ariana Grande & Big Sean	You'll Never Know	feel
​break up with your girlfriend, i'm bored	Break Your Heart Right Back (Ft. Childish Gambino)	feel
​break up with your girlfriend, i'm bored	​​breathin	feel
​break up with your girlfriend, i'm bored	Dangerous Woman	feel
​break up with your girlfriend, i'm bored	Daydreamin'	feel
​break up with your girlfriend, i'm bored	Everyday (Ft. Future)	feel
​break up with your girlfriend, i'm bored	​get well soon	feel
​break up with your girlfriend, i'm bored	​God is a woman	feel
​break up with your girlfriend, i'm bored	Honeymoon Avenue	feel
​break up with your girlfriend, i'm bored	I Don't Care	feel
​break up with your girlfriend, i'm bored	​imagine	feel
​break up with your girlfriend, i'm bored	Just a Little Bit of Your Heart	feel
​break up with your girlfriend, i'm bored	Love Me Harder by Ariana Grande & The Weeknd	feel
​break up with your girlfriend, i'm bored	​obvious	feel
​break up with your girlfriend, i'm bored	One Last Time	feel
​break up with your girlfriend, i'm bored	Popular Song [Single Version] by MIKA (Ft. Ariana Grande)	feel
​break up with your girlfriend, i'm bored	​pov	feel
​break up with your girlfriend, i'm bored	Right There (Ft. Big Sean)	feel
​break up with your girlfriend, i'm bored	​safety net (Ft. Ty Dolla $ign)	feel
​break up with your girlfriend, i'm bored	Sometimes	feel
​break up with your girlfriend, i'm bored	​successful	feel
​break up with your girlfriend, i'm bored	The Way (Ft. Mac Miller)	feel
​break up with your girlfriend, i'm bored	The Way (Spanglish Version) (Ft. Mac Miller)	feel
​break up with your girlfriend, i'm bored	The Way (Spanglish Version) [feat. J Balvin] (Ft. J Balvin)	feel
​break up with your girlfriend, i'm bored	Too Close	feel
​break up with your girlfriend, i'm bored	Touch It	feel
​break up with your girlfriend, i'm bored	​west side	feel
